episode,distance,duration_ticks,crashed,epsilon
2675,6510.00,651,True,0.4587
2676,3220.00,322,True,0.4586
2677,3050.00,305,True,0.4585
2678,2880.00,288,True,0.4584
2679,2060.00,206,True,0.4584
2680,1800.00,180,True,0.4583
2681,3720.00,372,True,0.4582
2682,2920.00,292,True,0.4582
2683,5750.00,575,True,0.4580
2684,2310.00,231,True,0.4579
2685,2630.00,263,True,0.4579
2686,2350.00,235,True,0.4578
2687,3880.00,388,True,0.4577
2688,3540.00,354,True,0.4576
2689,2000.00,200,True,0.4576
2690,2640.00,264,True,0.4575
2691,5380.00,538,True,0.4573
2692,4380.00,438,True,0.4572
2693,5130.00,513,True,0.4571
2694,3630.00,363,True,0.4570
2695,3990.00,399,True,0.4569
2696,7180.00,718,True,0.4567
2697,3800.00,380,True,0.4566
2698,4020.00,402,True,0.4565
2699,2260.00,226,True,0.4564
2700,8870.00,887,True,0.4562
2701,5060.00,506,True,0.4560
2702,4370.00,437,True,0.4559
2703,3930.00,393,True,0.4558
2704,4980.00,498,True,0.4557
2705,9670.00,967,True,0.4554
2706,3810.00,381,True,0.4553
2707,5430.00,543,True,0.4552
2708,7160.00,716,True,0.4550
2709,2300.00,230,True,0.4549
2710,8800.00,880,True,0.4547
2711,2050.00,205,True,0.4546
2712,5000.00,500,True,0.4545
2713,13790.00,1379,True,0.4541
2714,3040.00,304,True,0.4540
2715,1940.00,194,True,0.4540
2716,2780.00,278,True,0.4539
2717,5250.00,525,True,0.4537
2718,1780.00,178,True,0.4537
2719,3710.00,371,True,0.4536
2720,3620.00,362,True,0.4535
2721,3200.00,320,True,0.4534
2722,9780.00,978,True,0.4532
2723,2140.00,214,True,0.4531
2724,6950.00,695,True,0.4529
2725,3270.00,327,True,0.4528
2726,3780.00,378,True,0.4527
2727,2780.00,278,True,0.4526
2728,2060.00,206,True,0.4526
2729,3930.00,393,True,0.4525
2730,6600.00,660,True,0.4523
2731,6980.00,698,True,0.4521
2732,3800.00,380,True,0.4520
2733,3130.00,313,True,0.4519
2734,7190.00,719,True,0.4517
2735,3220.00,322,True,0.4517
2736,6910.00,691,True,0.4515
2737,9130.00,913,True,0.4512
2738,2130.00,213,True,0.4512
2739,3800.00,380,True,0.4511
2740,9520.00,952,True,0.4508
2741,3120.00,312,True,0.4507
2742,3300.00,330,True,0.4506
2743,1670.00,167,True,0.4506
2744,3720.00,372,True,0.4505
2745,1670.00,167,True,0.4505
2746,3150.00,315,True,0.4504
2747,3870.00,387,True,0.4503
2748,4040.00,404,True,0.4502
2749,2190.00,219,True,0.4501
2750,1520.00,152,True,0.4501
2751,1820.00,182,True,0.4500
2752,2970.00,297,True,0.4499
2753,1810.00,181,True,0.4499
2754,2100.00,210,True,0.4498
2755,4340.00,434,True,0.4497
2756,3570.00,357,True,0.4496
2757,2600.00,260,True,0.4495
2758,3550.00,355,True,0.4495
2759,3320.00,332,True,0.4494
2760,2210.00,221,True,0.4493
2761,3290.00,329,True,0.4492
2762,4330.00,433,True,0.4491
2763,2860.00,286,True,0.4490
2764,1910.00,191,True,0.4490
2765,4460.00,446,True,0.4489
2766,3710.00,371,True,0.4488
2767,1940.00,194,True,0.4487
2768,5880.00,588,True,0.4485
2769,3860.00,386,True,0.4484
2770,4750.00,475,True,0.4483
2771,2550.00,255,True,0.4483
2772,1860.00,186,True,0.4482
2773,3070.00,307,True,0.4481
2774,4940.00,494,True,0.4480
2775,3120.00,312,True,0.4479
2776,5670.00,567,True,0.4478
2777,1640.00,164,True,0.4477
2778,8540.00,854,True,0.4475
2779,2240.00,224,True,0.4474
2780,3500.00,350,True,0.4473
2781,6870.00,687,True,0.4472
2782,3590.00,359,True,0.4471
2783,8210.00,821,True,0.4468
2784,1880.00,188,True,0.4468
2785,3050.00,305,True,0.4467
2786,7770.00,777,True,0.4465
2787,2610.00,261,True,0.4464
2788,5930.00,593,True,0.4463
2789,4070.00,407,True,0.4462
2790,1970.00,197,True,0.4461
2791,4450.00,445,True,0.4460
2792,4430.00,443,True,0.4459
2793,4820.00,482,True,0.4458
2794,7390.00,739,True,0.4456
2795,1990.00,199,True,0.4455
2796,2560.00,256,True,0.4454
2797,1730.00,173,True,0.4454
2798,4050.00,405,True,0.4453
2799,2060.00,206,True,0.4452
2800,3630.00,363,True,0.4451
2801,5690.00,569,True,0.4450
2802,2140.00,214,True,0.4449
2803,4590.00,459,True,0.4448
2804,4260.00,426,True,0.4447
2805,3570.00,357,True,0.4446
2806,2070.00,207,True,0.4446
2807,6420.00,642,True,0.4444
2808,3680.00,368,True,0.4443
2809,3820.00,382,True,0.4442
2810,2910.00,291,True,0.4441
2811,6800.00,680,True,0.4439
2812,3450.00,345,True,0.4438
2813,4340.00,434,True,0.4437
2814,5450.00,545,True,0.4436
2815,2580.00,258,True,0.4435
2816,2450.00,245,True,0.4435
2817,1780.00,178,True,0.4434
2818,4640.00,464,True,0.4433
2819,3270.00,327,True,0.4432
2820,4990.00,499,True,0.4431
2821,1920.00,192,True,0.4430
2822,3230.00,323,True,0.4429
2823,8910.00,891,True,0.4427
2824,2120.00,212,True,0.4426
2825,1820.00,182,True,0.4426
2826,5130.00,513,True,0.4425
2827,2910.00,291,True,0.4424
2828,7660.00,766,True,0.4422
2829,3600.00,360,True,0.4421
2830,2680.00,268,True,0.4420
2831,1620.00,162,True,0.4420
2832,4170.00,417,True,0.4419
2833,4410.00,441,True,0.4418
2834,3170.00,317,True,0.4417
2835,2150.00,215,True,0.4416
2836,3690.00,369,True,0.4415
2837,7480.00,748,True,0.4413
2838,3470.00,347,True,0.4412
2839,4120.00,412,True,0.4411
2840,1990.00,199,True,0.4411
2841,3300.00,330,True,0.4410
2842,1800.00,180,True,0.4409
2843,2300.00,230,True,0.4409
2844,3920.00,392,True,0.4408
2845,5390.00,539,True,0.4406
2846,2330.00,233,True,0.4406
2847,1810.00,181,True,0.4405
2848,3180.00,318,True,0.4405
2849,3630.00,363,True,0.4404
2850,7430.00,743,True,0.4402
2851,3370.00,337,True,0.4401
2852,2360.00,236,True,0.4400
2853,2290.00,229,True,0.4400
2854,5820.00,582,True,0.4398
2855,1840.00,184,True,0.4398
2856,2420.00,242,True,0.4397
2857,4250.00,425,True,0.4396
2858,16280.00,1628,True,0.4392
2859,4980.00,498,True,0.4390
2860,3030.00,303,True,0.4390
2861,3730.00,373,True,0.4389
2862,4950.00,495,True,0.4387
2863,4590.00,459,True,0.4386
2864,4650.00,465,True,0.4385
2865,1750.00,175,True,0.4384
2866,5000.00,500,True,0.4383
2867,4680.00,468,True,0.4382
2868,1820.00,182,True,0.4381
2869,2350.00,235,True,0.4381
2870,3230.00,323,True,0.4380
2871,5790.00,579,True,0.4378
2872,6390.00,639,True,0.4377
2873,3760.00,376,True,0.4376
2874,3830.00,383,True,0.4375
2875,2000.00,200,True,0.4374
2876,4090.00,409,True,0.4373
2877,3030.00,303,True,0.4373
2878,4320.00,432,True,0.4371
2879,2550.00,255,True,0.4371
2880,2210.00,221,True,0.4370
2881,15850.00,1585,True,0.4366
2882,4160.00,416,True,0.4365
2883,2970.00,297,True,0.4364
2884,1800.00,180,True,0.4364
2885,4830.00,483,True,0.4363
2886,4470.00,447,True,0.4361
2887,2340.00,234,True,0.4361
2888,1740.00,174,True,0.4360
2889,2610.00,261,True,0.4360
2890,7350.00,735,True,0.4358
2891,3680.00,368,True,0.4357
2892,4000.00,400,True,0.4356
2893,2470.00,247,True,0.4355
2894,1950.00,195,True,0.4355
2895,6660.00,666,True,0.4353
2896,8110.00,811,True,0.4351
2897,2150.00,215,True,0.4350
2898,3960.00,396,True,0.4349
2899,2280.00,228,True,0.4349
2900,7730.00,773,True,0.4347
2901,2630.00,263,True,0.4346
2902,5950.00,595,True,0.4345
2903,2400.00,240,True,0.4344
2904,5910.00,591,True,0.4342
2905,4760.00,476,True,0.4341
2906,1720.00,172,True,0.4341
2907,5940.00,594,True,0.4339
2908,3570.00,357,True,0.4338
2909,2060.00,206,True,0.4338
2910,5430.00,543,True,0.4336
2911,2970.00,297,True,0.4336
2912,2890.00,289,True,0.4335
2913,6740.00,674,True,0.4333
2914,2100.00,210,True,0.4333
2915,1700.00,170,True,0.4332
2916,2290.00,229,True,0.4332
2917,4990.00,499,True,0.4330
2918,3440.00,344,True,0.4329
2919,6650.00,665,True,0.4328
2920,9390.00,939,True,0.4325
2921,1920.00,192,True,0.4325
2922,1720.00,172,True,0.4324
2923,3830.00,383,True,0.4323
2924,3510.00,351,True,0.4323
2925,2850.00,285,True,0.4322
2926,3840.00,384,True,0.4321
2927,5130.00,513,True,0.4320
2928,5610.00,561,True,0.4318
2929,5560.00,556,True,0.4317
2930,2660.00,266,True,0.4316
2931,2930.00,293,True,0.4315
2932,2910.00,291,True,0.4315
2933,3500.00,350,True,0.4314
2934,7200.00,720,True,0.4312
2935,2890.00,289,True,0.4311
2936,3040.00,304,True,0.4310
2937,3040.00,304,True,0.4310
2938,2230.00,223,True,0.4309
2939,4240.00,424,True,0.4308
2940,4910.00,491,True,0.4307
2941,3860.00,386,True,0.4306
2942,3960.00,396,True,0.4305
2943,3270.00,327,True,0.4304
2944,2670.00,267,True,0.4303
2945,2240.00,224,True,0.4303
2946,2090.00,209,True,0.4302
2947,3600.00,360,True,0.4301
2948,2280.00,228,True,0.4301
2949,2770.00,277,True,0.4300
2950,4020.00,402,True,0.4299
2951,3270.00,327,True,0.4298
2952,12590.00,1259,True,0.4295
2953,4740.00,474,True,0.4294
2954,7470.00,747,True,0.4292
2955,4610.00,461,True,0.4291
2956,4330.00,433,True,0.4290
2957,3240.00,324,True,0.4289
2958,7200.00,720,True,0.4287
2959,2960.00,296,True,0.4286
2960,5410.00,541,True,0.4285
2961,5590.00,559,True,0.4283
2962,3660.00,366,True,0.4282
2963,3460.00,346,True,0.4282
2964,3560.00,356,True,0.4281
2965,2180.00,218,True,0.4280
2966,5660.00,566,True,0.4279
2967,9070.00,907,True,0.4276
2968,3730.00,373,True,0.4275
2969,2090.00,209,True,0.4275
2970,3340.00,334,True,0.4274
2971,4140.00,414,True,0.4273
2972,6490.00,649,True,0.4271
2973,8360.00,836,True,0.4269
2974,3570.00,357,True,0.4268
2975,9430.00,943,True,0.4266
2976,1820.00,182,True,0.4266
2977,3420.00,342,True,0.4265
2978,4790.00,479,True,0.4264
2979,13760.00,1376,True,0.4260
2980,2920.00,292,True,0.4259
2981,9380.00,938,True,0.4257
2982,3650.00,365,True,0.4256
2983,9500.00,950,True,0.4254
2984,3870.00,387,True,0.4253
2985,4520.00,452,True,0.4252
2986,2000.00,200,True,0.4251
2987,3600.00,360,True,0.4250
2988,4990.00,499,True,0.4249
2989,1910.00,191,True,0.4248
2990,2260.00,226,True,0.4248
2991,2850.00,285,True,0.4247
2992,8220.00,822,True,0.4245
2993,13790.00,1379,True,0.4242
2994,5940.00,594,True,0.4240
2995,3300.00,330,True,0.4239
2996,2870.00,287,True,0.4239
2997,3260.00,326,True,0.4238
2998,1920.00,192,True,0.4237
2999,3430.00,343,True,0.4237
3000,5080.00,508,True,0.4235
3001,2770.00,277,True,0.4235
3002,2030.00,203,True,0.4234
3003,4170.00,417,True,0.4233
3004,3130.00,313,True,0.4232
3005,6270.00,627,True,0.4231
3006,2110.00,211,True,0.4230
3007,3690.00,369,True,0.4229
3008,3560.00,356,True,0.4228
3009,2420.00,242,True,0.4228
3010,2450.00,245,True,0.4227
3011,3510.00,351,True,0.4226
3012,2280.00,228,True,0.4226
3013,3530.00,353,True,0.4225
3014,3780.00,378,True,0.4224
3015,7650.00,765,True,0.4222
3016,1850.00,185,True,0.4222
3017,2280.00,228,True,0.4221
3018,1870.00,187,True,0.4221
3019,3070.00,307,True,0.4220
3020,3570.00,357,True,0.4219
3021,1610.00,161,True,0.4219
3022,3950.00,395,True,0.4218
3023,4660.00,466,True,0.4216
3024,6410.00,641,True,0.4215
3025,3610.00,361,True,0.4214
3026,2720.00,272,True,0.4213
3027,4370.00,437,True,0.4212
3028,4250.00,425,True,0.4211
3029,2670.00,267,True,0.4210
3030,2710.00,271,True,0.4210
3031,2310.00,231,True,0.4209
3032,2190.00,219,True,0.4209
3033,2220.00,222,True,0.4208
3034,8520.00,852,True,0.4206
3035,2340.00,234,True,0.4205
3036,1980.00,198,True,0.4205
3037,3590.00,359,True,0.4204
3038,16230.00,1623,True,0.4200
3039,3680.00,368,True,0.4199
3040,3700.00,370,True,0.4198
3041,9140.00,914,True,0.4196
3042,5120.00,512,True,0.4195
3043,3720.00,372,True,0.4194
3044,6850.00,685,True,0.4192
3045,3710.00,371,True,0.4191
3046,4120.00,412,True,0.4190
3047,3440.00,344,True,0.4189
3048,2040.00,204,True,0.4189
3049,1920.00,192,True,0.4188
3050,7370.00,737,True,0.4187
3051,3600.00,360,True,0.4186
3052,2130.00,213,True,0.4185
3053,2330.00,233,True,0.4185
3054,1700.00,170,True,0.4184
3055,9120.00,912,True,0.4182
3056,6210.00,621,True,0.4180
3057,3960.00,396,True,0.4179
3058,2750.00,275,True,0.4179
3059,2760.00,276,True,0.4178
3060,2190.00,219,True,0.4178
3061,3350.00,335,True,0.4177
3062,2960.00,296,True,0.4176
3063,8670.00,867,True,0.4174
3064,5560.00,556,True,0.4172
3065,4030.00,403,True,0.4171
3066,5330.00,533,True,0.4170
3067,3020.00,302,True,0.4169
3068,3930.00,393,True,0.4168
3069,5610.00,561,True,0.4167
3070,3240.00,324,True,0.4166
3071,3190.00,319,True,0.4166
3072,4360.00,436,True,0.4164
3073,4850.00,485,True,0.4163
3074,2490.00,249,True,0.4163
3075,2270.00,227,True,0.4162
3076,2940.00,294,True,0.4161
3077,5330.00,533,True,0.4160
3078,2170.00,217,True,0.4160
3079,4830.00,483,True,0.4158
3080,4170.00,417,True,0.4157
3081,5340.00,534,True,0.4156
3082,1860.00,186,True,0.4156
3083,3290.00,329,True,0.4155
3084,2760.00,276,True,0.4154
3085,4610.00,461,True,0.4153
3086,7930.00,793,True,0.4151
3087,2450.00,245,True,0.4151
3088,5830.00,583,True,0.4149
3089,6220.00,622,True,0.4148
3090,10200.00,1020,True,0.4145
3091,7500.00,750,True,0.4143
3092,6920.00,692,True,0.4142
3093,3430.00,343,True,0.4141
3094,2940.00,294,True,0.4140
3095,12980.00,1298,True,0.4137
3096,3430.00,343,True,0.4136
3097,1700.00,170,True,0.4136
3098,2120.00,212,True,0.4135
3099,6190.00,619,True,0.4134
3100,2470.00,247,True,0.4133
3101,2630.00,263,True,0.4132
3102,4670.00,467,True,0.4131
3103,2800.00,280,True,0.4131
3104,4730.00,473,True,0.4129
3105,2130.00,213,True,0.4129
3106,2530.00,253,True,0.4128
3107,4670.00,467,True,0.4127
3108,3000.00,300,True,0.4126
3109,1930.00,193,True,0.4126
3110,2540.00,254,True,0.4125
3111,4070.00,407,True,0.4124
3112,5490.00,549,True,0.4123
3113,2060.00,206,True,0.4123
3114,2060.00,206,True,0.4122
3115,2720.00,272,True,0.4121
3116,2780.00,278,True,0.4121
3117,2370.00,237,True,0.4120
3118,1920.00,192,True,0.4120
3119,3410.00,341,True,0.4119
3120,2340.00,234,True,0.4118
3121,2930.00,293,True,0.4118
3122,6520.00,652,True,0.4116
3123,2050.00,205,True,0.4116
3124,3650.00,365,True,0.4115
3125,5070.00,507,True,0.4113
3126,1910.00,191,True,0.4113
3127,4010.00,401,True,0.4112
3128,4820.00,482,True,0.4111
3129,3530.00,353,True,0.4110
3130,9290.00,929,True,0.4108
3131,3650.00,365,True,0.4107
3132,6260.00,626,True,0.4105
3133,3800.00,380,True,0.4104
3134,2990.00,299,True,0.4104
3135,2250.00,225,True,0.4103
3136,6910.00,691,True,0.4102
3137,3860.00,386,True,0.4101
3138,6220.00,622,True,0.4099
3139,2890.00,289,True,0.4098
3140,2920.00,292,True,0.4098
3141,3690.00,369,True,0.4097
3142,5460.00,546,True,0.4096
3143,8140.00,814,True,0.4094
3144,2220.00,222,True,0.4093
3145,6400.00,640,True,0.4092
3146,7270.00,727,True,0.4090
3147,4750.00,475,True,0.4089
3148,5380.00,538,True,0.4087
3149,4170.00,417,True,0.4086
3150,4600.00,460,True,0.4085
3151,3790.00,379,True,0.4084
3152,5950.00,595,True,0.4083
3153,4000.00,400,True,0.4082
3154,3710.00,371,True,0.4081
3155,5790.00,579,True,0.4080
3156,5230.00,523,True,0.4078
3157,3770.00,377,True,0.4078
3158,2300.00,230,True,0.4077
3159,4820.00,482,True,0.4076
3160,2800.00,280,True,0.4075
3161,2860.00,286,True,0.4075
3162,3470.00,347,True,0.4074
3163,2450.00,245,True,0.4073
3164,2020.00,202,True,0.4073
3165,6930.00,693,True,0.4071
3166,3490.00,349,True,0.4070
3167,5280.00,528,True,0.4069
3168,1960.00,196,True,0.4068
3169,2140.00,214,True,0.4068
3170,3060.00,306,True,0.4067
3171,2140.00,214,True,0.4067
3172,4030.00,403,True,0.4066
3173,2240.00,224,True,0.4065
3174,4590.00,459,True,0.4064
3175,3190.00,319,True,0.4063
3176,2000.00,200,True,0.4063
3177,2180.00,218,True,0.4062
3178,3390.00,339,True,0.4062
3179,2260.00,226,True,0.4061
3180,9320.00,932,True,0.4059
3181,3370.00,337,True,0.4058
3182,2010.00,201,True,0.4058
3183,12850.00,1285,True,0.4054
3184,9810.00,981,True,0.4052
3185,3610.00,361,True,0.4051
3186,3840.00,384,True,0.4050
3187,8340.00,834,True,0.4048
3188,4050.00,405,True,0.4047
3189,6690.00,669,True,0.4046
3190,2160.00,216,True,0.4045
3191,3190.00,319,True,0.4045
3192,2700.00,270,True,0.4044
3193,2590.00,259,True,0.4043
3194,2260.00,226,True,0.4043
3195,2530.00,253,True,0.4042
3196,4420.00,442,True,0.4041
3197,5100.00,510,True,0.4040
3198,8650.00,865,True,0.4038
3199,3910.00,391,True,0.4037
3200,3690.00,369,True,0.4036
3201,2790.00,279,True,0.4036
3202,10100.00,1010,True,0.4033
3203,1770.00,177,True,0.4033
3204,3870.00,387,True,0.4032
3205,3140.00,314,True,0.4031
3206,2150.00,215,True,0.4031
3207,4470.00,447,True,0.4030
3208,8110.00,811,True,0.4028
3209,2080.00,208,True,0.4027
3210,3720.00,372,True,0.4026
3211,2080.00,208,True,0.4026
3212,3990.00,399,True,0.4025
3213,1940.00,194,True,0.4024
3214,2430.00,243,True,0.4024
3215,4450.00,445,True,0.4023
3216,4030.00,403,True,0.4022
3217,2850.00,285,True,0.4021
3218,2830.00,283,True,0.4020
3219,2750.00,275,True,0.4020
3220,2090.00,209,True,0.4019
3221,8560.00,856,True,0.4017
3222,4540.00,454,True,0.4016
3223,2530.00,253,True,0.4016
3224,3420.00,342,True,0.4015
3225,4560.00,456,True,0.4014
3226,15830.00,1583,True,0.4010
3227,2210.00,221,True,0.4010
3228,6870.00,687,True,0.4008
3229,4130.00,413,True,0.4007
3230,5910.00,591,True,0.4006
3231,3630.00,363,True,0.4005
3232,6250.00,625,True,0.4003
3233,3090.00,309,True,0.4003
3234,1680.00,168,True,0.4002
3235,6110.00,611,True,0.4001
3236,4430.00,443,True,0.4000
3237,2450.00,245,True,0.3999
3238,3470.00,347,True,0.3998
3239,2720.00,272,True,0.3998
3240,7470.00,747,True,0.3996
3241,2680.00,268,True,0.3995
3242,2320.00,232,True,0.3995
3243,2800.00,280,True,0.3994
3244,2190.00,219,True,0.3994
3245,1640.00,164,True,0.3993
3246,3630.00,363,True,0.3992
3247,3220.00,322,True,0.3992
3248,5530.00,553,True,0.3990
3249,2540.00,254,True,0.3990
3250,2130.00,213,True,0.3989
3251,3580.00,358,True,0.3988
3252,3430.00,343,True,0.3988
3253,2040.00,204,True,0.3987
3254,1830.00,183,True,0.3987
3255,4210.00,421,True,0.3986
3256,5260.00,526,True,0.3985
3257,2160.00,216,True,0.3984
3258,10830.00,1083,True,0.3982
3259,3150.00,315,True,0.3981
3260,1870.00,187,True,0.3980
3261,6240.00,624,True,0.3979
3262,3610.00,361,True,0.3978
3263,17380.00,1738,True,0.3974
3264,2540.00,254,True,0.3973
3265,2910.00,291,True,0.3973
3266,2270.00,227,True,0.3972
3267,4500.00,450,True,0.3971
3268,2620.00,262,True,0.3971
3269,8340.00,834,True,0.3969
3270,2880.00,288,True,0.3968
3271,4430.00,443,True,0.3967
3272,3680.00,368,True,0.3966
3273,1770.00,177,True,0.3966
3274,3810.00,381,True,0.3965
3275,2040.00,204,True,0.3964
3276,8210.00,821,True,0.3963
3277,6350.00,635,True,0.3961
3278,2520.00,252,True,0.3960
3279,2770.00,277,True,0.3960
3280,1640.00,164,True,0.3959
3281,4610.00,461,True,0.3958
3282,2900.00,290,True,0.3958
3283,3480.00,348,True,0.3957
3284,3340.00,334,True,0.3956
3285,5810.00,581,True,0.3955
3286,3630.00,363,True,0.3954
3287,4340.00,434,True,0.3953
3288,3370.00,337,True,0.3952
3289,1840.00,184,True,0.3952
3290,3310.00,331,True,0.3951
3291,1770.00,177,True,0.3951
3292,4070.00,407,True,0.3950
3293,2820.00,282,True,0.3949
3294,3150.00,315,True,0.3948
3295,3760.00,376,True,0.3947
3296,2610.00,261,True,0.3947
3297,3200.00,320,True,0.3946
3298,5380.00,538,True,0.3945
3299,3630.00,363,True,0.3944
3300,3770.00,377,True,0.3943
3301,3640.00,364,True,0.3942
3302,5930.00,593,True,0.3941
3303,3220.00,322,True,0.3940
3304,2130.00,213,True,0.3940
3305,2070.00,207,True,0.3939
3306,9900.00,990,True,0.3937
3307,1980.00,198,True,0.3937
3308,2360.00,236,True,0.3936
3309,8130.00,813,True,0.3934
3310,4210.00,421,True,0.3933
3311,5300.00,530,True,0.3932
3312,2000.00,200,True,0.3931
3313,6880.00,688,True,0.3930
3314,4360.00,436,True,0.3929
3315,1520.00,152,True,0.3929
3316,2090.00,209,True,0.3928
3317,1960.00,196,True,0.3928
3318,13640.00,1364,True,0.3925
3319,4050.00,405,True,0.3924
3320,4110.00,411,True,0.3923
3321,2290.00,229,True,0.3922
3322,1720.00,172,True,0.3922
3323,7690.00,769,True,0.3920
3324,3470.00,347,True,0.3919
3325,2260.00,226,True,0.3919
3326,2810.00,281,True,0.3918
3327,3620.00,362,True,0.3917
3328,2720.00,272,True,0.3917
3329,3280.00,328,True,0.3916
3330,5650.00,565,True,0.3915
3331,1660.00,166,True,0.3914
3332,3980.00,398,True,0.3913
3333,4360.00,436,True,0.3912
3334,4080.00,408,True,0.3911
3335,4530.00,453,True,0.3910
3336,5530.00,553,True,0.3909
3337,4910.00,491,True,0.3908
3338,2480.00,248,True,0.3907
3339,2210.00,221,True,0.3907
3340,4660.00,466,True,0.3906
3341,4060.00,406,True,0.3905
3342,5110.00,511,True,0.3904
3343,7620.00,762,True,0.3902
3344,4590.00,459,True,0.3901
3345,2770.00,277,True,0.3900
3346,1720.00,172,True,0.3900
3347,1740.00,174,True,0.3900
3348,4560.00,456,True,0.3899
3349,2990.00,299,True,0.3898
3350,3580.00,358,True,0.3897
3351,1920.00,192,True,0.3897
